case_id,crime_type_code,crime_type_description,severity_level,incident_datetime,latitude,longitude,region,district,priority,status,complainant_name,complainant_age,complainant_gender
20251030-3046,CY,Cybercrime,Serious,2023-10-26 06:04:52,13.109104957463742,80.27347295899166,East,Market District,High,Reported,Meena Iyer,31,Male
20251030-3047,VT,Vehicle Theft,Moderate,2023-10-08 18:10:01,13.17204128854783,80.31027405279191,North,Parkside,Medium,Reported,Vijay Iyer,54,Other
20251030-3048,HM,Homicide,Critical,2023-04-17 16:24:14,13.075470561200499,80.20579418806047,East,Eastern Hills,Critical,Cold Case,Meena Patel,63,Other
20251030-3049,HM,Homicide,Critical,2023-09-10 21:00:24,13.074398051567242,80.26337867664371,North,Northern Heights,Critical,Cold Case,Arun Iyer,58,Female
20251030-3050,FR,Fraud,Moderate,2023-10-17 17:33:44,13.057381729663511,80.2362740204137,East,Market District,Medium,Closed,Priya Nair,69,Male
20251030-3051,HM,Homicide,Critical,2024-08-28 18:29:46,13.135147016181064,80.18062671536116,East,Eastern Hills,Critical,Pending,Vijay Iyer,48,Other
20251030-3052,AS,Assault,Serious,2024-08-02 18:47:42,13.05085731026509,80.25033814423695,East,Market District,High,Pending,Arun Reddy,56,Female
20251030-3053,FR,Fraud,Moderate,2024-11-16 18:38:44,13.07640286825182,80.27116446426734,North,Industrial Area,Medium,Reported,Raj Patel,72,Male
20251030-3054,VN,Vandalism,Minor,2023-10-04 20:09:10,13.035333770123527,80.2800406872807,Central,Downtown,Low,Under Investigation,Meena Patel,20,Male
20251030-3055,CY,Cybercrime,Serious,2023-04-23 12:19:10,13.10104010040241,80.28453269715779,South,Coastal Zone,High,Reported,Raj Iyer,41,Other
20251030-3056,AS,Assault,Serious,2024-06-06 19:28:26,13.053099991142405,80.20921615056591,West,University Area,High,Under Investigation,Deepa Patel,58,Male
20251030-3057,VN,Vandalism,Minor,2024-07-27 09:40:09,13.090254634210684,80.26918308299693,West,Commercial West,Low,Closed,Priya Das,45,Male
20251030-3058,DR,Drug Related,Critical,2024-12-28 13:49:22,13.144284732827087,80.29803239112478,Central,Business District,Critical,Closed,Raj Iyer,56,Female
20251030-3059,HM,Homicide,Critical,2024-06-04 02:35:58,13.168616935071059,80.3307934825706,East,Market District,Critical,Closed,Raj Reddy,32,Male
20251030-3060,FR,Fraud,Moderate,2023-03-08 12:17:44,13.093476458431317,80.30032544528603,Central,City Center,Medium,Under Investigation,Meena Iyer,54,Male
20251030-3061,TH,Theft,Moderate,2023-11-13 09:21:00,13.057950091427365,80.22894995756121,North,Parkside,Medium,Reported,Vijay Nair,39,Male
20251030-3062,DR,Drug Related,Critical,2023-05-02 18:21:20,13.050603912550283,80.26357546182778,West,Western Plains,Critical,Closed,Kumar Patel,58,Female
20251030-3063,HM,Homicide,Critical,2023-06-22 16:39:07,13.102820306909537,80.27825954299861,South,Coastal Zone,Critical,Pending,Vijay Iyer,60,Male
20251030-3064,TH,Theft,Moderate,2024-11-20 20:44:48,13.082981393374965,80.23669847906494,Central,City Center,Medium,Reported,Vijay Patel,50,Female
20251030-3065,VN,Vandalism,Minor,2024-08-14 01:35:15,13.040094176790936,80.24370448621481,East,Market District,Low,Assigned,Meena Iyer,61,Other
20251030-3066,HM,Homicide,Critical,2023-12-13 12:52:36,13.10090367236452,80.28037624493386,East,Market District,Critical,Pending,Priya Kumar,63,Other
20251030-3067,AS,Assault,Serious,2023-08-17 05:09:07,13.07159963806928,80.28110502973153,Central,Downtown,High,Under Investigation,Vijay Sharma,32,Female
20251030-3068,AS,Assault,Serious,2023-06-28 15:45:00,13.077899897710067,80.27036385970261,North,Parkside,High,Pending,Kumar Kumar,27,Female
20251030-3069,RB,Robbery,Critical,2023-02-07 21:39:57,13.157013554705218,80.2491829050261,East,Eastern Hills,Critical,Pending,Deepa Singh,36,Male
20251030-3070,VT,Vehicle Theft,Moderate,2023-07-18 17:44:57,13.01307326973861,80.25924886140284,West,Western Plains,Medium,Reported,Raj Nair,45,Other
20251030-3071,VN,Vandalism,Minor,2023-11-06 21:27:00,13.090069071056137,80.24480015920125,Central,Downtown,Low,Cold Case,Arun Patel,67,Male
20251030-3072,VT,Vehicle Theft,Moderate,2023-05-15 20:16:51,13.102545277040473,80.29083441164752,South,Coastal Zone,Medium,Under Investigation,Arun Iyer,46,Female
20251030-3073,CY,Cybercrime,Serious,2024-08-12 19:30:14,13.099542668521876,80.28193837214775,North,Industrial Area,High,Under Investigation,Raj Das,43,Other
20251030-3074,TH,Theft,Moderate,2024-02-04 13:06:29,13.045020238057932,80.33897714307119,Central,Downtown,Medium,Reported,Raj Reddy,37,Male
20251030-3075,FR,Fraud,Moderate,2023-03-12 01:13:44,13.07055953293592,80.25524817652334,West,Western Plains,Medium,Under Investigation,Lakshmi Kumar,67,Other
20251030-3076,TH,Theft,Moderate,2023-01-24 15:03:18,13.060530306815938,80.29397361895037,West,Western Plains,Medium,Closed,Meena Reddy,75,Female
20251030-3077,FR,Fraud,Moderate,2024-11-20 19:09:25,13.080709424521684,80.28967864911503,North,Parkside,Medium,Under Investigation,Priya Sharma,19,Other
20251030-3078,TH,Theft,Moderate,2024-03-17 20:58:12,13.096140564013062,80.35740574562352,North,Northern Heights,Medium,Under Investigation,Raj Sharma,51,Male
20251030-3079,VT,Vehicle Theft,Moderate,2023-03-31 18:41:11,13.081414178395411,80.26673180649517,Central,Business District,Medium,Reported,Meena Kumar,35,Other
20251030-3080,CY,Cybercrime,Serious,2024-02-13 09:43:47,13.07781783375839,80.30130491201827,Central,Downtown,High,Reported,Vijay Singh,50,Male
20251030-3081,CY,Cybercrime,Serious,2024-08-28 12:44:50,13.058305724223493,80.24942282532355,Central,Downtown,High,Assigned,Deepa Das,66,Female
20251030-3082,VN,Vandalism,Minor,2023-04-07 15:26:35,13.053761036094848,80.26904264188315,East,Suburban East,Low,Assigned,Kumar Kumar,69,Male
20251030-3083,VT,Vehicle Theft,Moderate,2023-02-10 22:38:12,13.088482043944538,80.26399408072312,South,Coastal Zone,Medium,Assigned,Lakshmi Nair,38,Other
20251030-3084,VN,Vandalism,Minor,2024-11-08 17:32:41,13.044235578145141,80.27668802065814,East,Market District,Low,Assigned,Deepa Nair,18,Other
20251030-3085,FR,Fraud,Moderate,2024-08-17 11:48:39,13.094764101068813,80.2839407851833,South,Southern Bay,Medium,Closed,Vijay Nair,61,Other
20251030-3086,DR,Drug Related,Critical,2024-05-12 08:20:12,13.17265571505093,80.17422213980944,East,Suburban East,Critical,Under Investigation,Raj Sharma,39,Other
20251030-3087,VT,Vehicle Theft,Moderate,2024-09-13 15:01:25,13.077340639411933,80.30248804800327,North,Industrial Area,Medium,Pending,Deepa Patel,47,Male
20251030-3088,RB,Robbery,Critical,2024-01-30 18:44:24,13.175325233995643,80.32380650699197,East,Suburban East,Critical,Reported,Kumar Das,32,Female
20251030-3089,BR,Burglary,Serious,2023-07-07 08:10:08,13.107847910578604,80.29707639358013,South,Southern Bay,High,Assigned,Arun Singh,29,Male
20251030-3090,HM,Homicide,Critical,2024-12-21 11:14:51,13.006511202915163,80.33957271835224,West,Western Plains,Critical,Under Investigation,Deepa Singh,65,Female
20251030-3091,CY,Cybercrime,Serious,2023-01-25 04:49:18,13.038075430109505,80.17135500738108,Central,Business District,High,Assigned,Arun Iyer,66,Male
20251030-3092,VN,Vandalism,Minor,2023-09-02 00:49:43,13.11444669900798,80.34883075494378,West,Commercial West,Low,Assigned,Vijay Kumar,68,Other
20251030-3093,DR,Drug Related,Critical,2024-02-15 13:27:42,13.131586890682511,80.26233945196891,West,Commercial West,Critical,Under Investigation,Raj Kumar,25,Male
20251030-3094,BR,Burglary,Serious,2024-03-25 22:34:54,13.085941294483023,80.28965145294451,South,Coastal Zone,High,Reported,Raj Iyer,69,Female
20251030-3095,HM,Homicide,Critical,2023-06-23 19:44:26,13.048387568819628,80.24521904370881,Central,Downtown,Critical,Assigned,Deepa Patel,32,Female
20251030-3096,AS,Assault,Serious,2024-04-11 13:28:16,13.074956479895917,80.23541642188435,East,Market District,High,Under Investigation,Meena Nair,63,Female
20251030-3097,RB,Robbery,Critical,2023-09-05 12:32:14,13.085577537489257,80.23922030418896,North,Parkside,Critical,Reported,Arun Kumar,64,Other
20251030-3098,AS,Assault,Serious,2023-09-01 05:32:11,13.123311896018242,80.29670447716664,East,Suburban East,High,Under Investigation,Priya Das,65,Male
20251030-3099,CY,Cybercrime,Serious,2023-12-18 21:13:19,13.118229459324361,80.28592988582618,East,Suburban East,High,Assigned,Raj Das,46,Other
20251030-3100,VT,Vehicle Theft,Moderate,2023-04-21 23:23:18,13.045672834217802,80.25094512638432,North,Industrial Area,Medium,Pending,Deepa Nair,68,Other
20251030-3101,VN,Vandalism,Minor,2024-04-23 19:21:23,13.070236041972024,80.2534706362505,East,Eastern Hills,Low,Reported,Kumar Nair,71,Female
20251030-3102,HM,Homicide,Critical,2024-02-16 06:05:32,13.071745499408916,80.29612055502731,South,Residential South,Critical,Under Investigation,Raj Sharma,69,Male
20251030-3103,VN,Vandalism,Minor,2023-08-14 07:10:59,13.114982497147922,80.27268242018391,South,Residential South,Low,Closed,Meena Reddy,18,Male
20251030-3104,HM,Homicide,Critical,2024-07-26 22:16:42,13.061900516396536,80.25336895100911,South,Southern Bay,Critical,Under Investigation,Lakshmi Das,56,Other
20251030-3105,DR,Drug Related,Critical,2024-08-01 18:43:08,13.145104725078701,80.2577207711214,North,Industrial Area,Critical,Cold Case,Kumar Singh,27,Female
20251030-3106,VN,Vandalism,Minor,2023-03-02 21:46:48,13.110791585055006,80.29230302547278,East,Eastern Hills,Low,Assigned,Arun Kumar,23,Other
20251030-3107,RB,Robbery,Critical,2024-11-19 03:32:04,13.062219325942584,80.25023494381153,South,Coastal Zone,Critical,Cold Case,Priya Sharma,64,Female
20251030-3108,VT,Vehicle Theft,Moderate,2023-08-05 06:09:36,13.081076023417557,80.26993562519418,South,Coastal Zone,Medium,Under Investigation,Raj Das,30,Male
20251030-3109,FR,Fraud,Moderate,2023-01-22 04:15:36,13.09217937927389,80.30080023934335,Central,Business District,Medium,Reported,Vijay Reddy,34,Other
20251030-3110,TH,Theft,Moderate,2023-02-01 04:36:53,13.092767733491627,80.27923821550544,East,Eastern Hills,Medium,Under Investigation,Arun Kumar,73,Other
20251030-3111,HM,Homicide,Critical,2023-10-09 07:29:49,13.069676496734736,80.29319655453749,East,Suburban East,Critical,Reported,Kumar Sharma,69,Female
20251030-3112,VN,Vandalism,Minor,2024-04-27 17:42:32,13.163182773256251,80.34306732038063,West,University Area,Low,Closed,Arun Patel,24,Other
20251030-3113,DR,Drug Related,Critical,2024-04-22 19:25:58,13.159416232605972,80.1738088324551,East,Eastern Hills,Critical,Under Investigation,Vijay Nair,44,Other
20251030-3114,DR,Drug Related,Critical,2024-05-10 18:46:35,13.11214155148219,80.23315443815645,North,Industrial Area,Critical,Under Investigation,Raj Nair,22,Other
20251030-3115,AS,Assault,Serious,2023-07-23 20:55:06,13.04999490915284,80.25768891005872,West,Western Plains,High,Assigned,Vijay Kumar,48,Female
20251030-3116,AS,Assault,Serious,2024-08-10 02:02:20,13.064649977896952,80.27327115289914,Central,Downtown,High,Reported,Priya Sharma,32,Female
20251030-3117,VT,Vehicle Theft,Moderate,2023-07-26 03:40:42,13.083418681759724,80.29244493957627,Central,Business District,Medium,Pending,Lakshmi Singh,60,Female
20251030-3118,TH,Theft,Moderate,2023-01-13 04:03:57,13.089041476799004,80.28808349548301,North,Northern Heights,Medium,Assigned,Arun Das,73,Male
20251030-3119,RB,Robbery,Critical,2024-02-27 13:14:30,13.080266776537183,80.25492032677339,South,Coastal Zone,Critical,Reported,Arun Iyer,34,Male
20251030-3120,RB,Robbery,Critical,2023-03-26 12:27:22,12.993305892754105,80.17636564202557,Central,Downtown,Critical,Assigned,Arun Patel,29,Female
20251030-3121,FR,Fraud,Moderate,2023-03-25 16:08:15,13.09060752364078,80.30732591435192,South,Southern Bay,Medium,Under Investigation,Kumar Iyer,44,Female
20251030-3122,TH,Theft,Moderate,2024-07-31 19:39:20,13.029251996870768,80.26398674994613,East,Suburban East,Medium,Pending,Kumar Iyer,74,Other
20251030-3123,HM,Homicide,Critical,2024-11-01 19:26:42,13.047502925866755,80.2614724180507,South,Southern Bay,Critical,Under Investigation,Raj Das,61,Female
20251030-3124,TH,Theft,Moderate,2024-04-30 22:29:40,13.090177838410924,80.27851312155717,North,Northern Heights,Medium,Assigned,Priya Nair,41,Other
20251030-3125,HM,Homicide,Critical,2024-06-08 07:50:27,13.129349808159613,80.26257281789384,Central,Business District,Critical,Under Investigation,Vijay Reddy,43,Female
20251030-3126,BR,Burglary,Serious,2024-08-13 14:09:14,13.084058248914106,80.30547564222547,West,Western Plains,High,Pending,Vijay Sharma,30,Female
20251030-3127,HM,Homicide,Critical,2023-05-21 21:06:43,13.090391140024964,80.254928819824,North,Industrial Area,Critical,Assigned,Deepa Nair,18,Male
20251030-3128,VT,Vehicle Theft,Moderate,2024-05-11 14:25:24,13.09048667568507,80.28828535810558,West,University Area,Medium,Assigned,Lakshmi Das,63,Other
20251030-3129,FR,Fraud,Moderate,2023-05-09 14:12:56,13.090221426791896,80.29653961097556,Central,Downtown,Medium,Pending,Meena Patel,43,Female
20251030-3130,VT,Vehicle Theft,Moderate,2023-06-01 12:48:58,13.173438074203142,80.35906851545526,East,Suburban East,Medium,Under Investigation,Meena Iyer,30,Other
20251030-3131,DR,Drug Related,Critical,2024-11-04 18:01:31,13.082181909648433,80.30199540305951,Central,Downtown,Critical,Cold Case,Meena Nair,51,Female
20251030-3132,CY,Cybercrime,Serious,2023-05-14 18:31:14,13.039445754819562,80.2515232336038,South,Coastal Zone,High,Closed,Lakshmi Kumar,20,Male
20251030-3133,TH,Theft,Moderate,2023-11-19 21:42:00,13.070136655730181,80.24868670656974,Central,Business District,Medium,Pending,Lakshmi Reddy,62,Female
20251030-3134,AS,Assault,Serious,2024-09-30 17:52:16,13.107261797685291,80.26699188512873,East,Market District,High,Assigned,Kumar Nair,52,Male
20251030-3135,VN,Vandalism,Minor,2024-12-18 11:02:43,13.100357616990056,80.24629852914558,West,Western Plains,Low,Assigned,Vijay Reddy,74,Other
20251030-3136,FR,Fraud,Moderate,2023-02-25 17:28:26,13.112374061810518,80.28401348052573,West,University Area,Medium,Reported,Priya Das,23,Male
20251030-3137,FR,Fraud,Moderate,2024-10-21 11:13:55,13.040869318120087,80.19908731705438,East,Suburban East,Medium,Under Investigation,Vijay Patel,75,Other
20251030-3138,CY,Cybercrime,Serious,2023-09-22 00:50:06,13.029975676644147,80.34384862404393,East,Suburban East,High,Cold Case,Kumar Iyer,73,Male
20251030-3139,HM,Homicide,Critical,2024-03-27 17:15:38,13.033252843263767,80.26948808408675,South,Coastal Zone,Critical,Reported,Deepa Kumar,33,Other
20251030-3140,RB,Robbery,Critical,2024-07-17 13:45:58,13.035696578783185,80.27608243432962,South,Southern Bay,Critical,Under Investigation,Arun Kumar,42,Male
20251030-3141,VN,Vandalism,Minor,2023-12-14 23:15:21,13.037896258789976,80.26029807804787,North,Parkside,Low,Reported,Vijay Iyer,45,Other
20251030-3142,FR,Fraud,Moderate,2024-03-01 12:00:22,13.080157315221104,80.2461321541072,East,Market District,Medium,Reported,Raj Singh,36,Other
20251030-3143,VT,Vehicle Theft,Moderate,2023-11-07 18:14:10,13.077302085159351,80.3156632661206,West,Commercial West,Medium,Assigned,Lakshmi Reddy,66,Male
20251030-3144,VN,Vandalism,Minor,2024-10-25 20:47:47,13.081887675764511,80.26573624976156,South,Residential South,Low,Assigned,Vijay Reddy,30,Female
20251030-3145,VN,Vandalism,Minor,2024-03-23 20:28:25,13.10203470747152,80.27191993647006,Central,City Center,Low,Cold Case,Raj Sharma,43,Female
20251030-3146,RB,Robbery,Critical,2024-03-30 21:26:04,13.077450152735373,80.27786757285068,West,Commercial West,Critical,Closed,Deepa Nair,23,Other
20251030-3147,BR,Burglary,Serious,2024-04-01 21:12:31,13.031756208695315,80.18387616939782,West,University Area,High,Reported,Meena Iyer,46,Female
20251030-3148,RB,Robbery,Critical,2024-04-26 10:57:15,13.093921219468948,80.27560531846304,North,Parkside,Critical,Under Investigation,Priya Nair,61,Female
20251030-3149,HM,Homicide,Critical,2024-11-03 15:44:38,13.026519089896762,80.22327551781237,West,University Area,Critical,Pending,Priya Singh,21,Male
20251030-3150,TH,Theft,Moderate,2023-08-04 08:47:01,13.103877580952371,80.30748863814358,West,Western Plains,Medium,Assigned,Vijay Reddy,28,Female
20251030-3151,BR,Burglary,Serious,2023-10-19 06:45:00,13.071686739978214,80.2624024719405,North,Industrial Area,High,Under Investigation,Deepa Sharma,44,Male
20251030-3152,TH,Theft,Moderate,2023-08-07 19:14:34,13.068501739979505,80.2724381543411,West,Commercial West,Medium,Pending,Deepa Nair,27,Male
20251030-3153,HM,Homicide,Critical,2024-08-14 06:39:36,13.121314707634376,80.36602754214572,West,Western Plains,Critical,Under Investigation,Lakshmi Kumar,72,Male
20251030-3154,RB,Robbery,Critical,2024-01-04 18:45:13,13.036004921113992,80.24621874063388,West,Commercial West,Critical,Assigned,Deepa Iyer,67,Other
20251030-3155,DR,Drug Related,Critical,2024-10-16 21:32:17,13.06062481169039,80.25732109141683,Central,Business District,Critical,Assigned,Lakshmi Nair,30,Female
20251030-3156,VT,Vehicle Theft,Moderate,2023-05-10 23:50:04,13.065579811251824,80.28309975884905,Central,Business District,Medium,Assigned,Kumar Iyer,20,Other
20251030-3157,VT,Vehicle Theft,Moderate,2023-02-09 21:50:27,13.062417631308724,80.21135920522524,West,Commercial West,Medium,Reported,Kumar Sharma,47,Male
20251030-3158,VT,Vehicle Theft,Moderate,2024-07-24 11:17:08,13.10158574630032,80.26557537462527,South,Residential South,Medium,Under Investigation,Raj Reddy,19,Male
20251030-3159,VN,Vandalism,Minor,2023-11-02 05:20:42,13.061762028713408,80.29287455775126,North,Industrial Area,Low,Assigned,Vijay Sharma,31,Other
20251030-3160,HM,Homicide,Critical,2023-04-11 16:25:22,13.057405899982452,80.23634765981201,West,Western Plains,Critical,Closed,Arun Kumar,72,Male
20251030-3161,RB,Robbery,Critical,2023-01-27 04:00:43,13.08059530769667,80.27045364433604,East,Market District,Critical,Pending,Deepa Das,47,Female
20251030-3162,AS,Assault,Serious,2023-09-27 07:20:47,13.093844708932416,80.189668655806,East,Market District,High,Reported,Raj Reddy,32,Other
20251030-3163,AS,Assault,Serious,2024-10-06 20:12:52,13.150653788671077,80.19488913899562,East,Eastern Hills,High,Under Investigation,Raj Reddy,57,Other
20251030-3164,VT,Vehicle Theft,Moderate,2023-10-04 21:18:41,13.1465771338902,80.17844812666574,West,University Area,Medium,Under Investigation,Deepa Singh,25,Other
20251030-3165,TH,Theft,Moderate,2023-11-16 22:00:17,13.090735521072748,80.28600478984431,West,University Area,Medium,Under Investigation,Deepa Reddy,68,Female
20251030-3166,VN,Vandalism,Minor,2023-10-26 17:19:55,13.121934256449148,80.2374497869947,West,Commercial West,Low,Under Investigation,Lakshmi Kumar,62,Male
20251030-3167,FR,Fraud,Moderate,2023-02-19 11:47:28,13.060927804626866,80.27883507521858,Central,City Center,Medium,Cold Case,Meena Iyer,49,Other
